Commercial_Code,Service_Industry_Name,Administrative_District,Deposit_Amount,Monthly_Rent,Workplace,Resident,Male,Female,Monthly_Average_Sales,Age_Group_10s,Age_Group_20s,Age_Group_30s,Age_Group_40s,Age_Group_50s,Age_Group_60s
3120181,분식전문점,서초구,2511,9,87.87,12.13,52.23,47.77,4831,0,0,0,1,0,0
3120181,양식음식점,서초구,4000,14,87.87,12.13,52.23,47.77,23257,0,0,1,0,0,0
3120181,중식음식점,서초구,4862,7,87.87,12.13,52.23,47.77,7310,0,0,1,0,0,0
3120181,커피-음료,서초구,2816,12,87.87,12.13,52.23,47.77,21385,0,0,1,1,0,0
3120181,한식음식점,서초구,3821,10,87.87,12.13,52.23,47.77,49244,0,0,1,1,1,1
3120181,호프-간이주점,서초구,3611,8,87.87,12.13,52.23,47.77,46144,0,1,1,1,1,0
3120182,분식전문점,서초구,2511,9,76.33,23.67,52.83,47.17,18028,0,0,1,0,0,0
3120182,양식음식점,서초구,4000,14,76.33,23.67,52.83,47.17,7942,0,0,0,1,0,0
3120182,일식음식점,서초구,4443,9,76.33,23.67,52.83,47.17,38199,0,0,1,1,0,0
3120182,중식음식점,서초구,4862,7,76.33,23.67,52.83,47.17,5009,0,0,0,1,0,0
3120182,치킨전문점,서초구,4500,12,76.33,23.67,52.83,47.17,49888,0,0,1,1,1,1
3120182,커피-음료,서초구,2816,12,76.33,23.67,52.83,47.17,50721,1,1,1,1,1,1
3120182,한식음식점,서초구,3821,10,76.33,23.67,52.83,47.17,238872,1,1,1,1,1,1
3120182,호프-간이주점,서초구,3611,8,76.33,23.67,52.83,47.17,8470,0,0,0,1,0,0
3120183,양식음식점,서초구,4000,14,74.17,25.83,51.89,48.11,64633,0,1,1,1,1,1
3120183,중식음식점,서초구,4862,7,74.17,25.83,51.89,48.11,6345,0,0,1,0,0,0
3120183,커피-음료,서초구,2816,12,74.17,25.83,51.89,48.11,4984,0,0,1,0,0,0
3120183,패스트푸드점,서초구,2950,19,74.17,25.83,51.89,48.11,1593,0,0,0,0,1,0
3120183,한식음식점,서초구,3821,10,74.17,25.83,51.89,48.11,43103,0,0,1,1,1,1
3120183,호프-간이주점,서초구,3611,8,74.17,25.83,51.89,48.11,22423,0,0,1,0,0,0
3120184,분식전문점,서초구,2511,9,63.89,36.11,52.47,47.53,27468,0,0,1,0,0,0
3120184,양식음식점,서초구,4000,14,63.89,36.11,52.47,47.53,10633,0,0,0,1,0,0
3120184,일식음식점,서초구,4443,9,63.89,36.11,52.47,47.53,18808,0,0,1,0,0,0
3120184,중식음식점,서초구,4862,7,63.89,36.11,52.47,47.53,11580,0,0,0,1,0,0
3120184,치킨전문점,서초구,4500,12,63.89,36.11,52.47,47.53,5332,0,0,0,0,1,0
3120184,커피-음료,서초구,2816,12,63.89,36.11,52.47,47.53,43168,0,1,1,1,0,0
3120184,패스트푸드점,서초구,2950,19,63.89,36.11,52.47,47.53,47917,0,0,1,1,1,1
3120184,한식음식점,서초구,3821,10,63.89,36.11,52.47,47.53,382140,1,1,1,1,1,1
3120184,호프-간이주점,서초구,3611,8,63.89,36.11,52.47,47.53,13623,0,0,0,1,0,0
3120185,분식전문점,강남구,4159,18,77.15,22.85,50.47,49.53,51533,1,1,1,1,1,1
3120185,양식음식점,강남구,6167,12,77.15,22.85,50.47,49.53,17338,0,1,0,0,0,0
3120185,일식음식점,강남구,4324,11,77.15,22.85,50.47,49.53,54146,0,1,1,1,0,0
3120185,중식음식점,강남구,6431,14,77.15,22.85,50.47,49.53,46152,0,1,1,1,0,0
3120185,치킨전문점,강남구,6750,13,77.15,22.85,50.47,49.53,7857,0,0,0,1,0,0
3120185,커피-음료,강남구,5012,16,77.15,22.85,50.47,49.53,135922,1,1,1,1,1,1
3120185,패스트푸드점,강남구,7400,22,77.15,22.85,50.47,49.53,21707,1,1,0,0,0,0
3120185,한식음식점,강남구,5202,12,77.15,22.85,50.47,49.53,524465,1,1,1,1,1,1
3120185,호프-간이주점,강남구,5542,11,77.15,22.85,50.47,49.53,23054,0,0,1,0,0,0
3120186,분식전문점,강남구,4159,18,66.77,33.23,46.27,53.73,53184,1,1,1,0,0,0
3120186,양식음식점,강남구,6167,12,66.77,33.23,46.27,53.73,270443,1,1,1,1,1,1
3120186,일식음식점,강남구,4324,11,66.77,33.23,46.27,53.73,259023,1,1,1,1,1,1
3120186,중식음식점,강남구,6431,14,66.77,33.23,46.27,53.73,40840,0,1,1,0,0,1
3120186,치킨전문점,강남구,6750,13,66.77,33.23,46.27,53.73,10296,0,0,1,0,0,0
3120186,커피-음료,강남구,5012,16,66.77,33.23,46.27,53.73,144662,1,1,1,1,1,1
3120186,패스트푸드점,강남구,7400,22,66.77,33.23,46.27,53.73,31180,1,1,1,0,0,0
3120186,한식음식점,강남구,5202,12,66.77,33.23,46.27,53.73,325228,1,1,1,1,1,1
3120186,호프-간이주점,강남구,5542,11,66.77,33.23,46.27,53.73,107883,1,1,1,1,1,0
3120187,분식전문점,강남구,4159,18,70.6,29.4,50.06,49.94,60177,1,1,1,1,1,0
3120187,양식음식점,강남구,6167,12,70.6,29.4,50.06,49.94,101980,1,1,1,1,1,0
3120187,일식음식점,강남구,4324,11,70.6,29.4,50.06,49.94,82292,1,1,1,1,1,1
3120187,중식음식점,강남구,6431,14,70.6,29.4,50.06,49.94,26163,0,0,1,1,0,0
3120187,치킨전문점,강남구,6750,13,70.6,29.4,50.06,49.94,15483,0,0,1,0,0,0
3120187,커피-음료,강남구,5012,16,70.6,29.4,50.06,49.94,156259,1,1,1,1,1,1
3120187,패스트푸드점,강남구,7400,22,70.6,29.4,50.06,49.94,21079,0,1,1,0,0,0
3120187,한식음식점,강남구,5202,12,70.6,29.4,50.06,49.94,728812,1,1,1,1,1,1
3120187,호프-간이주점,강남구,5542,11,70.6,29.4,50.06,49.94,249877,1,1,1,1,1,1
3120188,분식전문점,강남구,4159,18,88.38,11.62,44.21,55.79,70413,1,1,1,1,1,1
3120188,양식음식점,강남구,6167,12,88.38,11.62,44.21,55.79,37102,0,1,1,0,0,0
3120188,일식음식점,강남구,4324,11,88.38,11.62,44.21,55.79,103347,1,1,1,1,1,1
3120188,중식음식점,강남구,6431,14,88.38,11.62,44.21,55.79,34511,0,0,0,1,1,1
3120188,치킨전문점,강남구,6750,13,88.38,11.62,44.21,55.79,5465,0,0,1,0,0,0
3120188,커피-음료,강남구,5012,16,88.38,11.62,44.21,55.79,100971,1,1,1,1,1,1
3120188,패스트푸드점,강남구,7400,22,88.38,11.62,44.21,55.79,18608,1,0,0,0,1,0
3120188,한식음식점,강남구,5202,12,88.38,11.62,44.21,55.79,256097,1,1,1,1,1,1
3120188,호프-간이주점,강남구,5542,11,88.38,11.62,44.21,55.79,15998,0,0,1,0,0,0
3120189,분식전문점,서초구,2511,9,92.1,7.9,50.33,49.67,198990,1,1,1,1,1,1
3120189,양식음식점,서초구,4000,14,92.1,7.9,50.33,49.67,384818,1,1,1,1,1,1
3120189,일식음식점,서초구,4443,9,92.1,7.9,50.33,49.67,282539,1,1,1,1,1,1
3120189,중식음식점,서초구,4862,7,92.1,7.9,50.33,49.67,99802,1,1,1,1,1,1
3120189,치킨전문점,서초구,4500,12,92.1,7.9,50.33,49.67,20811,1,1,0,0,0,0
3120189,커피-음료,서초구,2816,12,92.1,7.9,50.33,49.67,477524,1,1,1,1,1,1
3120189,패스트푸드점,서초구,2950,19,92.1,7.9,50.33,49.67,126943,1,1,1,1,1,1
3120189,한식음식점,서초구,3821,10,92.1,7.9,50.33,49.67,1688893,1,1,1,1,1,1
3120189,호프-간이주점,서초구,3611,8,92.1,7.9,50.33,49.67,563669,1,1,1,1,1,1
3120190,분식전문점,강남구,4159,18,82.95,17.05,49.32,50.68,14971,0,0,1,0,0,0
3120190,양식음식점,강남구,6167,12,82.95,17.05,49.32,50.68,18053,0,0,1,0,0,0
3120190,일식음식점,강남구,4324,11,82.95,17.05,49.32,50.68,42785,0,1,1,1,0,0
3120190,중식음식점,강남구,6431,14,82.95,17.05,49.32,50.68,28058,0,0,1,0,0,0
3120190,치킨전문점,강남구,6750,13,82.95,17.05,49.32,50.68,10290,0,0,1,0,0,0
3120190,커피-음료,강남구,5012,16,82.95,17.05,49.32,50.68,36209,0,1,1,1,0,0
3120190,패스트푸드점,강남구,7400,22,82.95,17.05,49.32,50.68,15292,0,0,0,0,0,1
3120190,한식음식점,강남구,5202,12,82.95,17.05,49.32,50.68,286990,1,1,1,1,1,1
3120190,호프-간이주점,강남구,5542,11,82.95,17.05,49.32,50.68,12131,0,0,1,0,0,0
3120191,분식전문점,강남구,4159,18,75.4,24.6,50.17,49.83,47859,0,1,1,1,1,0
3120191,양식음식점,강남구,6167,12,75.4,24.6,50.17,49.83,38120,0,0,0,0,1,1
3120191,일식음식점,강남구,4324,11,75.4,24.6,50.17,49.83,27323,0,0,1,0,0,0
3120191,중식음식점,강남구,6431,14,75.4,24.6,50.17,49.83,35332,0,0,1,0,0,0
3120191,치킨전문점,강남구,6750,13,75.4,24.6,50.17,49.83,18138,0,0,1,0,0,0
3120191,커피-음료,강남구,5012,16,75.4,24.6,50.17,49.83,66242,0,1,1,1,1,0
3120191,패스트푸드점,강남구,7400,22,75.4,24.6,50.17,49.83,7113,0,0,1,0,0,0
3120191,한식음식점,강남구,5202,12,75.4,24.6,50.17,49.83,248347,1,1,1,1,1,1
3120191,호프-간이주점,강남구,5542,11,75.4,24.6,50.17,49.83,25799,0,0,0,0,1,0
3120192,분식전문점,강남구,4159,18,81.37,18.63,51.61,48.39,40852,1,1,1,1,1,0
3120192,양식음식점,강남구,6167,12,81.37,18.63,51.61,48.39,6899,0,0,1,0,0,0
3120192,일식음식점,강남구,4324,11,81.37,18.63,51.61,48.39,24609,0,0,1,0,0,0
3120192,중식음식점,강남구,6431,14,81.37,18.63,51.61,48.39,52935,0,0,0,1,1,1
3120192,치킨전문점,강남구,6750,13,81.37,18.63,51.61,48.39,8194,0,0,1,0,0,0
3120192,커피-음료,강남구,5012,16,81.37,18.63,51.61,48.39,169988,1,1,1,1,1,1
3120192,패스트푸드점,강남구,7400,22,81.37,18.63,51.61,48.39,21698,0,0,1,0,0,0
3120192,한식음식점,강남구,5202,12,81.37,18.63,51.61,48.39,470914,1,1,1,1,1,1
3120192,호프-간이주점,강남구,5542,11,81.37,18.63,51.61,48.39,4342,0,0,0,1,0,0
3120193,분식전문점,강남구,4159,18,84.58,15.42,49.96,50.04,6065,0,0,1,0,0,0
3120193,양식음식점,강남구,6167,12,84.58,15.42,49.96,50.04,38055,0,1,1,1,0,0
3120193,일식음식점,강남구,4324,11,84.58,15.42,49.96,50.04,44458,0,0,1,1,0,1
3120193,중식음식점,강남구,6431,14,84.58,15.42,49.96,50.04,14770,0,0,0,0,0,1
3120193,커피-음료,강남구,5012,16,84.58,15.42,49.96,50.04,20107,0,0,1,0,0,0
3120193,패스트푸드점,강남구,7400,22,84.58,15.42,49.96,50.04,545,0,0,1,0,0,0
3120193,한식음식점,강남구,5202,12,84.58,15.42,49.96,50.04,463865,1,1,1,1,1,1
3120193,호프-간이주점,강남구,5542,11,84.58,15.42,49.96,50.04,18061,0,0,1,0,0,0
3120194,분식전문점,강남구,4159,18,83.17,16.83,51.45,48.55,20704,0,0,1,0,0,0
3120194,양식음식점,강남구,6167,12,83.17,16.83,51.45,48.55,634,0,0,0,1,0,0
3120194,일식음식점,강남구,4324,11,83.17,16.83,51.45,48.55,46,0,0,0,0,1,0
3120194,치킨전문점,강남구,6750,13,83.17,16.83,51.45,48.55,805,0,0,0,1,0,0
3120194,커피-음료,강남구,5012,16,83.17,16.83,51.45,48.55,32811,0,1,1,1,0,0
3120194,패스트푸드점,강남구,7400,22,83.17,16.83,51.45,48.55,15794,0,0,1,0,0,0
3120194,한식음식점,강남구,5202,12,83.17,16.83,51.45,48.55,205389,0,1,1,1,1,1
3120194,호프-간이주점,강남구,5542,11,83.17,16.83,51.45,48.55,13884,0,0,0,0,1,0
3120195,분식전문점,강남구,4159,18,92.53,7.47,44.85,55.15,9567,0,1,0,0,0,0
3120195,양식음식점,강남구,6167,12,92.53,7.47,44.85,55.15,167501,1,1,1,1,1,1
3120195,일식음식점,강남구,4324,11,92.53,7.47,44.85,55.15,10721,0,0,1,0,0,0
3120195,중식음식점,강남구,6431,14,92.53,7.47,44.85,55.15,9510,0,0,0,1,0,0
3120195,커피-음료,강남구,5012,16,92.53,7.47,44.85,55.15,28191,1,1,1,0,0,0
3120195,패스트푸드점,강남구,7400,22,92.53,7.47,44.85,55.15,7050,0,0,1,0,0,0
3120195,한식음식점,강남구,5202,12,92.53,7.47,44.85,55.15,185934,1,1,1,1,1,1
3120195,호프-간이주점,강남구,5542,11,92.53,7.47,44.85,55.15,11574,0,0,1,0,0,0
3120196,분식전문점,강남구,4159,18,86.96,13.04,51.82,48.18,2473,0,0,1,0,0,0
3120196,양식음식점,강남구,6167,12,86.96,13.04,51.82,48.18,3059,0,0,0,0,0,1
3120196,일식음식점,강남구,4324,11,86.96,13.04,51.82,48.18,13229,0,0,0,1,0,0
3120196,중식음식점,강남구,6431,14,86.96,13.04,51.82,48.18,3992,0,0,0,1,0,0
3120196,커피-음료,강남구,5012,16,86.96,13.04,51.82,48.18,35146,0,1,1,1,0,0
3120196,패스트푸드점,강남구,7400,22,86.96,13.04,51.82,48.18,5641,0,0,0,0,0,1
3120196,한식음식점,강남구,5202,12,86.96,13.04,51.82,48.18,141393,0,1,1,1,1,1
3120196,호프-간이주점,강남구,5542,11,86.96,13.04,51.82,48.18,2777,0,0,0,0,1,0
3120197,분식전문점,강남구,4159,18,90.9,9.1,55.58,44.42,100943,0,1,1,1,1,1
3120197,양식음식점,강남구,6167,12,90.9,9.1,55.58,44.42,158342,1,1,1,1,1,1
3120197,일식음식점,강남구,4324,11,90.9,9.1,55.58,44.42,166534,0,1,1,1,1,1
3120197,중식음식점,강남구,6431,14,90.9,9.1,55.58,44.42,81916,0,1,1,1,1,1
3120197,치킨전문점,강남구,6750,13,90.9,9.1,55.58,44.42,29535,0,0,1,1,0,0
3120197,커피-음료,강남구,5012,16,90.9,9.1,55.58,44.42,360214,1,1,1,1,1,1
3120197,패스트푸드점,강남구,7400,22,90.9,9.1,55.58,44.42,41880,0,1,1,1,0,0
3120197,한식음식점,강남구,5202,12,90.9,9.1,55.58,44.42,1245803,1,1,1,1,1,1
3120197,호프-간이주점,강남구,5542,11,90.9,9.1,55.58,44.42,78535,0,1,1,1,1,1
3120198,분식전문점,강남구,4159,18,60.97,39.03,52.95,47.05,12973,0,0,1,0,0,0
3120198,양식음식점,강남구,6167,12,60.97,39.03,52.95,47.05,3485,0,0,0,1,0,0
3120198,일식음식점,강남구,4324,11,60.97,39.03,52.95,47.05,15455,0,0,1,0,0,0
3120198,중식음식점,강남구,6431,14,60.97,39.03,52.95,47.05,7467,0,0,0,1,0,0
3120198,치킨전문점,강남구,6750,13,60.97,39.03,52.95,47.05,24957,0,0,1,0,0,0
3120198,커피-음료,강남구,5012,16,60.97,39.03,52.95,47.05,77250,1,1,1,1,1,1
3120198,패스트푸드점,강남구,7400,22,60.97,39.03,52.95,47.05,23328,0,0,1,0,0,0
3120198,한식음식점,강남구,5202,12,60.97,39.03,52.95,47.05,299167,1,1,1,1,1,1
3120198,호프-간이주점,강남구,5542,11,60.97,39.03,52.95,47.05,11223,0,0,1,0,0,0
3120199,분식전문점,강남구,4159,18,81.22,18.78,52.65,47.35,2752,0,0,1,0,0,0
3120199,양식음식점,강남구,6167,12,81.22,18.78,52.65,47.35,8036,0,0,1,0,0,0
3120199,일식음식점,강남구,4324,11,81.22,18.78,52.65,47.35,2769,0,0,1,0,0,0
3120199,커피-음료,강남구,5012,16,81.22,18.78,52.65,47.35,40942,0,1,1,1,1,0
3120199,한식음식점,강남구,5202,12,81.22,18.78,52.65,47.35,59323,0,0,1,1,1,0
3120199,호프-간이주점,강남구,5542,11,81.22,18.78,52.65,47.35,7461,0,0,0,1,0,0
3120200,분식전문점,강남구,4159,18,90.1,9.9,46.63,53.37,12326,0,0,1,0,0,0
3120200,양식음식점,강남구,6167,12,90.1,9.9,46.63,53.37,406660,1,1,1,1,1,1
3120200,일식음식점,강남구,4324,11,90.1,9.9,46.63,53.37,158932,1,1,1,1,1,1
3120200,중식음식점,강남구,6431,14,90.1,9.9,46.63,53.37,45876,0,0,1,1,1,1
3120200,커피-음료,강남구,5012,16,90.1,9.9,46.63,53.37,97603,1,1,1,1,1,1
3120200,패스트푸드점,강남구,7400,22,90.1,9.9,46.63,53.37,30725,1,1,1,0,0,0
3120200,한식음식점,강남구,5202,12,90.1,9.9,46.63,53.37,387830,1,1,1,1,1,1
3120200,호프-간이주점,강남구,5542,11,90.1,9.9,46.63,53.37,95211,0,1,1,1,1,0
3120201,분식전문점,강남구,4159,18,86.15,13.85,48.8,51.2,5706,0,0,0,1,0,0
3120201,양식음식점,강남구,6167,12,86.15,13.85,48.8,51.2,25897,0,0,0,0,1,0
3120201,일식음식점,강남구,4324,11,86.15,13.85,48.8,51.2,4341,0,0,1,0,0,0
3120201,중식음식점,강남구,6431,14,86.15,13.85,48.8,51.2,4233,0,0,0,1,0,0
3120201,치킨전문점,강남구,6750,13,86.15,13.85,48.8,51.2,811,0,0,0,1,0,0
3120201,커피-음료,강남구,5012,16,86.15,13.85,48.8,51.2,47551,1,1,1,1,1,1
3120201,패스트푸드점,강남구,7400,22,86.15,13.85,48.8,51.2,3469,0,0,0,1,0,0
3120201,한식음식점,강남구,5202,12,86.15,13.85,48.8,51.2,87627,0,1,1,1,1,1
3120201,호프-간이주점,강남구,5542,11,86.15,13.85,48.8,51.2,1901,0,0,0,0,1,0
3120202,분식전문점,강남구,4159,18,86.3,13.7,44.55,55.45,56135,1,1,1,1,1,1
3120202,양식음식점,강남구,6167,12,86.3,13.7,44.55,55.45,557147,1,1,1,1,1,1
3120202,일식음식점,강남구,4324,11,86.3,13.7,44.55,55.45,84448,0,1,1,1,1,0
3120202,중식음식점,강남구,6431,14,86.3,13.7,44.55,55.45,8074,0,0,1,0,0,0
3120202,치킨전문점,강남구,6750,13,86.3,13.7,44.55,55.45,1391,0,0,1,0,0,0
3120202,커피-음료,강남구,5012,16,86.3,13.7,44.55,55.45,41323,1,1,1,0,0,0
3120202,패스트푸드점,강남구,7400,22,86.3,13.7,44.55,55.45,1520,0,0,0,1,0,0
3120202,한식음식점,강남구,5202,12,86.3,13.7,44.55,55.45,436680,1,1,1,1,1,1
3120202,호프-간이주점,강남구,5542,11,86.3,13.7,44.55,55.45,149992,1,1,1,1,1,1
3120203,분식전문점,강남구,4159,18,84.01,15.99,50.52,49.48,31357,0,1,1,1,0,0
3120203,양식음식점,강남구,6167,12,84.01,15.99,50.52,49.48,17959,0,0,1,0,0,0
3120203,일식음식점,강남구,4324,11,84.01,15.99,50.52,49.48,48015,0,1,1,1,1,0
3120203,중식음식점,강남구,6431,14,84.01,15.99,50.52,49.48,11701,0,0,1,0,0,0
3120203,치킨전문점,강남구,6750,13,84.01,15.99,50.52,49.48,11014,0,0,0,1,0,0
3120203,커피-음료,강남구,5012,16,84.01,15.99,50.52,49.48,90035,1,1,1,1,1,0
3120203,패스트푸드점,강남구,7400,22,84.01,15.99,50.52,49.48,8249,0,0,1,0,0,0
3120203,한식음식점,강남구,5202,12,84.01,15.99,50.52,49.48,348992,1,1,1,1,1,1
3120203,호프-간이주점,강남구,5542,11,84.01,15.99,50.52,49.48,51607,0,1,1,1,0,0
3120204,분식전문점,강남구,4159,18,96.35,3.65,51.65,48.35,1527,0,0,1,0,0,0
3120204,양식음식점,강남구,6167,12,96.35,3.65,51.65,48.35,1452,0,0,1,0,0,0
3120204,일식음식점,강남구,4324,11,96.35,3.65,51.65,48.35,53602,0,0,1,1,1,0
3120204,중식음식점,강남구,6431,14,96.35,3.65,51.65,48.35,15905,0,0,1,0,0,0
3120204,커피-음료,강남구,5012,16,96.35,3.65,51.65,48.35,92817,0,1,1,1,1,1
3120204,패스트푸드점,강남구,7400,22,96.35,3.65,51.65,48.35,19634,0,0,1,0,0,0
3120204,한식음식점,강남구,5202,12,96.35,3.65,51.65,48.35,120056,0,1,1,1,1,1
3120204,호프-간이주점,강남구,5542,11,96.35,3.65,51.65,48.35,996,0,0,0,0,1,0
3120205,분식전문점,강남구,4159,18,92.54,7.46,51.09,48.91,22924,0,0,1,0,0,0
3120205,양식음식점,강남구,6167,12,92.54,7.46,51.09,48.91,90998,0,1,1,1,1,1
3120205,일식음식점,강남구,4324,11,92.54,7.46,51.09,48.91,29261,0,0,1,0,0,1
3120205,중식음식점,강남구,6431,14,92.54,7.46,51.09,48.91,10737,0,0,0,1,0,0
3120205,치킨전문점,강남구,6750,13,92.54,7.46,51.09,48.91,7430,0,0,1,0,0,0
3120205,커피-음료,강남구,5012,16,92.54,7.46,51.09,48.91,95781,1,1,1,1,1,1
3120205,패스트푸드점,강남구,7400,22,92.54,7.46,51.09,48.91,1170,0,0,1,0,0,0
3120205,한식음식점,강남구,5202,12,92.54,7.46,51.09,48.91,260893,1,1,1,1,1,1
3120205,호프-간이주점,강남구,5542,11,92.54,7.46,51.09,48.91,12047,0,1,0,0,0,0
3120206,분식전문점,강남구,4159,18,56.21,43.79,48.53,51.47,2670,0,0,0,1,0,0
3120206,양식음식점,강남구,6167,12,56.21,43.79,48.53,51.47,1688,0,0,0,1,0,0
3120206,일식음식점,강남구,4324,11,56.21,43.79,48.53,51.47,11002,0,0,0,0,1,0
3120206,중식음식점,강남구,6431,14,56.21,43.79,48.53,51.47,8537,0,0,0,1,0,0
3120206,치킨전문점,강남구,6750,13,56.21,43.79,48.53,51.47,4514,0,0,0,1,0,0
3120206,커피-음료,강남구,5012,16,56.21,43.79,48.53,51.47,14162,0,0,0,1,0,0
3120206,한식음식점,강남구,5202,12,56.21,43.79,48.53,51.47,90733,0,1,1,1,1,1
3120206,호프-간이주점,강남구,5542,11,56.21,43.79,48.53,51.47,7670,0,0,0,1,0,0
3120207,분식전문점,강남구,4159,18,63.69,36.31,49.78,50.22,5912,0,0,1,0,0,0
3120207,양식음식점,강남구,6167,12,63.69,36.31,49.78,50.22,35698,0,0,1,1,0,0
3120207,일식음식점,강남구,4324,11,63.69,36.31,49.78,50.22,29004,0,1,1,0,0,0
3120207,중식음식점,강남구,6431,14,63.69,36.31,49.78,50.22,9209,0,0,0,1,0,0
3120207,치킨전문점,강남구,6750,13,63.69,36.31,49.78,50.22,9437,0,0,1,0,0,0
3120207,커피-음료,강남구,5012,16,63.69,36.31,49.78,50.22,45028,1,1,1,1,0,0
3120207,패스트푸드점,강남구,7400,22,63.69,36.31,49.78,50.22,1771,0,0,0,1,0,0
3120207,한식음식점,강남구,5202,12,63.69,36.31,49.78,50.22,158863,0,1,1,1,1,1
3120207,호프-간이주점,강남구,5542,11,63.69,36.31,49.78,50.22,20853,0,0,1,0,0,0
3120208,분식전문점,강남구,4159,18,76.53,23.47,45.24,54.76,23220,0,0,1,0,0,0
3120208,양식음식점,강남구,6167,12,76.53,23.47,45.24,54.76,173398,1,1,1,1,1,1
3120208,일식음식점,강남구,4324,11,76.53,23.47,45.24,54.76,75688,0,1,1,1,1,1
3120208,중식음식점,강남구,6431,14,76.53,23.47,45.24,54.76,102544,0,1,1,1,1,1
3120208,치킨전문점,강남구,6750,13,76.53,23.47,45.24,54.76,3979,0,0,0,1,0,0
3120208,커피-음료,강남구,5012,16,76.53,23.47,45.24,54.76,54280,1,1,1,1,1,0
3120208,패스트푸드점,강남구,7400,22,76.53,23.47,45.24,54.76,440,0,0,1,0,0,0
3120208,한식음식점,강남구,5202,12,76.53,23.47,45.24,54.76,334754,1,1,1,1,1,1
3120208,호프-간이주점,강남구,5542,11,76.53,23.47,45.24,54.76,42852,0,0,1,1,1,0
3120209,분식전문점,강남구,4159,18,87.01,12.99,45.57,54.43,2666,0,0,1,0,0,0
3120209,양식음식점,강남구,6167,12,87.01,12.99,45.57,54.43,6734,0,0,1,0,0,0
3120209,일식음식점,강남구,4324,11,87.01,12.99,45.57,54.43,13814,0,0,0,1,0,0
3120209,중식음식점,강남구,6431,14,87.01,12.99,45.57,54.43,19293,0,0,0,1,0,0
3120209,치킨전문점,강남구,6750,13,87.01,12.99,45.57,54.43,2448,0,0,0,1,0,0
3120209,커피-음료,강남구,5012,16,87.01,12.99,45.57,54.43,14580,0,0,1,0,0,0
3120209,한식음식점,강남구,5202,12,87.01,12.99,45.57,54.43,98811,0,1,1,1,1,1
3120209,호프-간이주점,강남구,5542,11,87.01,12.99,45.57,54.43,9657,0,0,0,0,1,0
3120210,분식전문점,강남구,4159,18,91.2,8.8,50.37,49.63,71802,1,1,1,1,1,1
3120210,양식음식점,강남구,6167,12,91.2,8.8,50.37,49.63,32856,0,0,1,0,0,0
3120210,일식음식점,강남구,4324,11,91.2,8.8,50.37,49.63,115868,1,1,1,1,1,1
3120210,중식음식점,강남구,6431,14,91.2,8.8,50.37,49.63,114111,1,1,1,1,1,1
3120210,치킨전문점,강남구,6750,13,91.2,8.8,50.37,49.63,34586,0,0,1,1,1,1
3120210,커피-음료,강남구,5012,16,91.2,8.8,50.37,49.63,232409,1,1,1,1,1,1
3120210,패스트푸드점,강남구,7400,22,91.2,8.8,50.37,49.63,15480,0,0,1,0,0,0
3120210,한식음식점,강남구,5202,12,91.2,8.8,50.37,49.63,988016,1,1,1,1,1,1
3120210,호프-간이주점,강남구,5542,11,91.2,8.8,50.37,49.63,104427,1,1,1,1,1,1
3120211,분식전문점,강남구,4159,18,37.74,62.26,44.22,55.78,8970,1,0,0,1,0,0
3120211,양식음식점,강남구,6167,12,37.74,62.26,44.22,55.78,1445,0,0,0,1,0,0
3120211,일식음식점,강남구,4324,11,37.74,62.26,44.22,55.78,10387,1,0,0,1,0,0
3120211,중식음식점,강남구,6431,14,37.74,62.26,44.22,55.78,16820,1,0,0,0,1,0
3120211,커피-음료,강남구,5012,16,37.74,62.26,44.22,55.78,10654,1,0,0,1,0,0
3120211,패스트푸드점,강남구,7400,22,37.74,62.26,44.22,55.78,5820,0,0,1,0,0,0
3120211,한식음식점,강남구,5202,12,37.74,62.26,44.22,55.78,69068,1,0,1,1,1,1
3120212,분식전문점,강남구,4159,18,32.85,67.15,46.51,53.49,19188,1,0,0,1,0,0
3120212,양식음식점,강남구,6167,12,32.85,67.15,46.51,53.49,25411,1,0,0,1,1,0
3120212,일식음식점,강남구,4324,11,32.85,67.15,46.51,53.49,18900,1,0,0,1,0,0
3120212,중식음식점,강남구,6431,14,32.85,67.15,46.51,53.49,9867,1,0,0,1,0,0
3120212,치킨전문점,강남구,6750,13,32.85,67.15,46.51,53.49,16196,1,0,0,1,1,0
3120212,커피-음료,강남구,5012,16,32.85,67.15,46.51,53.49,40462,1,1,0,1,1,0
3120212,패스트푸드점,강남구,7400,22,32.85,67.15,46.51,53.49,4281,1,0,0,1,0,0
3120212,한식음식점,강남구,5202,12,32.85,67.15,46.51,53.49,236420,1,1,1,1,1,1
3120212,호프-간이주점,강남구,5542,11,32.85,67.15,46.51,53.49,10938,0,0,0,1,0,0
3120213,분식전문점,강남구,4159,18,67.12,32.88,50.0,50.0,3866,0,0,1,0,0,0
3120213,양식음식점,강남구,6167,12,67.12,32.88,50.0,50.0,61589,0,1,1,1,1,0
3120213,일식음식점,강남구,4324,11,67.12,32.88,50.0,50.0,49187,0,1,1,1,0,0
3120213,중식음식점,강남구,6431,14,67.12,32.88,50.0,50.0,44608,0,1,1,1,0,0
3120213,치킨전문점,강남구,6750,13,67.12,32.88,50.0,50.0,9442,0,0,1,0,0,0
3120213,커피-음료,강남구,5012,16,67.12,32.88,50.0,50.0,40303,0,1,1,1,0,0
